transaction_id,order_quantity,delivery_time_hours,invoice_amount_usd,return_rate_pct,complaint_count,route_deviation_km,customs_clearance_days,storage_temp_avg,is_anomaly
T001244,576.5430729235095,22.921641811285184,11085.591701100224,4.197119449105463,2,3.501357393352376,2.0788883016733055,4.114691749961722,0
T000251,475.8847507738347,26.731882726982022,9217.900548041815,0.8781491749995229,1,6.355640724544649,1.5259430157749032,4.610347431072724,0
T000271,600.5450335078078,16.59709318935583,12653.988066975819,2.8274648012495125,0,6.649880975264089,1.4710446931902725,4.301928788061174,0
T000184,339.79169905005557,26.166084028087546,12524.453507850685,1.325507770541634,1,3.1978875940979234,2.6756652735538267,6.0157425928081025,0
T000067,508.7054636807589,24.661467792715072,12600.619091577391,0.21175251411578122,2,6.539652042714883,2.5756398443137516,3.7904021495133193,0
T000483,553.0292359065944,17.740539544953695,12396.600878535884,0.7023744628191744,1,5.915123743351099,2.6237198143503546,3.9491972853841943,0
T000141,576.7475917814185,17.142215676488654,10937.550412227018,3.1944648053276667,1,9.827642433901998,2.888171155937874,5.897189626064898,0
T001389,563.7580137781812,26.344328255538606,11351.191032128638,2.3340351289564913,0,9.553742858669036,2.772337340058119,5.860136585827187,0
T000932,492.05020541314,30.651189463518087,7617.813675600811,1.8043972375722395,0,11.462682224316056,1.2541196187260868,5.687690351503868,0
T000528,459.0307123706651,24.291291268086216,10415.349560968496,2.041021756243463,2,5.278104104904678,2.359474788504678,3.1930004337387974,0
T000464,520.273168823969,17.914811578919714,13698.737583133325,3.7310983601060217,0,7.733488633638938,2.060000371557481,4.81724839861487,0
T000715,498.0821374832858,23.307102621650213,14190.577022237027,1.7342487591121556,0,1.5932297608351282,2.225272972846951,6.048970183006466,0
T001001,608.4116545904907,32.42016694423853,10030.154077565647,4.593385745449352,1,5.114883461756138,2.4807428253545845,5.212089200640997,0
T000306,350.8573262343974,23.913709910942373,5788.838337590145,2.5662096991492005,1,4.683051078605168,1.9488696064652884,4.553323193367563,0
T000765,482.13935645901086,25.532040600545585,9433.075909348334,3.091761364101454,1,2.6262755678078706,2.291023540288708,5.045923181615449,0
T001403,512.3193661364797,28.168229822802274,10719.98527884135,1.0922433125256326,1,3.1500676886419794,2.50055598486809,4.797432121434752,0
T001421,355.5778679743259,30.867925315489273,9119.206713776,2.266184331137471,1,7.693772757998534,2.8000645497202328,5.94945281873764,0
T000591,571.3597488557311,27.09513196815198,9164.90538546803,2.5099747407083965,3,1.2068970315347425,1.6514912178818526,4.933022051847343,0
T001458,665.9329393114567,20.229545616226957,11562.514381992514,0.853385018269708,4,5.300031498025414,2.5697668811865797,4.114618193461528,0
T000297,608.3441303347885,33.11636758164805,8313.92294712385,2.249708806407422,3,3.034653270636788,1.6960198968995233,4.316692562574071,0
T001379,375.801464005184,32.45698858791057,9048.2738737271,2.8651320911599827,1,3.622651847573541,2.069011422544547,4.750204961763111,0
T000938,574.481104919676,29.865954821790638,8235.881455921031,4.032473661137329,0,2.606418293414813,1.5161945699100345,4.200224414232048,0
T001197,574.0725682982642,16.81380389474892,4703.525657306784,0.4328000635728291,0,5.1329763030964095,1.9102341258897144,4.6899857736731585,0
T000730,523.7209201275659,21.729643843837188,6315.93250842879,2.2072687531302146,1,4.161429509888152,1.7075119485209067,5.306741894913717,0
T001145,608.4161016954865,36.58526349028239,12117.856128234804,1.2538562964616298,0,1.1310964764941671,1.614251337738169,4.29766953311179,0
T001380,543.6410238687374,25.171779935741114,8690.916037843834,3.329363991214409,1,8.143173197060623,2.345623504433103,4.458170642597526,0
T000888,620.9119809950596,28.16606936644279,8168.004260887699,1.445093130011334,2,2.8327061001719644,2.4390340044895606,5.442135173618211,0
A000038,7.220114368918047,236.1771880336685,90.2201523288474,40.86532441080155,27,592.185037042883,22.630440018359206,30.418023996032396,1
T000560,426.48376899330333,28.568054140761074,10557.148052876311,1.1303896632560138,0,6.01014809290419,1.8492583769062483,5.584150284150241,0
T000925,479.57506879206886,36.60237366573402,11469.662553730403,1.0318689907476322,0,3.8085014784312734,3.1248920113907213,3.8251342268088893,0
T000382,558.7803854009471,21.402084547120825,14627.77454685206,2.7773564295851174,0,5.607388455257761,1.5516686760984402,5.837771504169618,0
T001065,670.4046479821917,20.53707097466303,14864.053950360249,3.3213248613799733,0,4.6500522593328295,2.479465344284727,4.175785634254511,0
T000239,483.13089650178733,29.16240574053332,7637.887448740468,1.7580663706995037,0,0.0,2.2858919451244613,4.110490722820899,0
T001298,450.78424252079634,22.311220949703923,7359.882868184415,0.6401001468758034,1,6.54145767132917,1.7689702646108465,5.502738520195237,0
T000451,399.21534509328575,10.530838400464477,7088.63654681297,2.7798745284307933,0,4.3708828351435605,2.15473268827934,4.521106273819314,0
T000316,501.4320402204859,23.994866402579774,10709.381972078714,1.6002720175850755,0,3.8932022270779085,2.3759997642911728,5.517248879702419,0
T001163,523.618415529789,21.94832512901249,11563.036305427408,0.8696332791345747,1,7.263379169990911,1.533549703901845,4.300475549548419,0
T000331,317.8143098229634,24.00337113281526,10499.837988048681,0.5661363473848608,3,3.8648672758182467,1.487662301973593,5.506589271033561,0
T000978,351.41667604528163,27.63455278530026,8428.785437751074,1.8689795759575003,2,8.555683082257719,1.1589474526635972,4.413613325392502,0
T000554,418.54974077175825,17.01597053997988,9624.211553422721,1.6731706544833833,0,6.6516588437460875,2.0214427996122,4.940260231916764,0
T000590,421.9595722289489,12.739829349234387,10494.991807836055,3.3301333079378432,2,7.457413442210054,1.6195471099900867,4.238301006281578,0
T000303,620.0141587526417,23.218888869106983,9818.264638285202,2.894290528046484,1,3.020063804980961,1.7638278167734607,4.993347069583688,0
T001185,517.8290941125658,21.125357422818524,11733.435990419104,3.548077554830863,1,7.124471767423479,2.206005241288264,4.55430080185611,0
T000170,506.98879958694084,24.000687862622158,8625.909868089382,3.2082567326532243,1,4.6809260077106085,3.0508650438293423,5.354177113765332,0
T001088,430.14469506172827,20.955389322979816,11515.257145195088,3.0273140059700046,1,5.1358713418846005,1.8805999822649786,4.371667497653087,0
T000261,578.5546319898028,24.700528907030908,8094.057950123585,1.2996851002392347,1,5.1922796084696445,1.865651288483587,4.673654549964373,0
T000575,696.7174962803144,29.31983232668243,11343.083866902974,0.5272391671023544,1,3.3595108816674237,1.2818920982140534,4.163489706235746,0
T000044,423.775222223945,30.31811525963967,8945.11108874414,0.9396902161984386,3,3.8417690569093836,3.1959138598210073,4.687976650673721,0
T000468,516.8991431414331,15.18455651555777,8031.144158944888,1.8751440928924943,1,5.573368579254812,2.226304674822385,5.018005879480805,0
T000259,486.7189391197524,20.872995797951113,12601.326733531207,2.8223340695724906,0,7.377240605854831,1.8886424598218112,5.47919872090013,0
T000544,500.43702515829665,40.30171820603305,7978.3888589763965,1.815385198494255,0,4.905562154872001,2.5128205483231434,4.8535538176806785,0
T000941,482.484354564044,25.820653501746047,9015.44725320391,1.1225979840139846,1,0.27690992802928527,1.8203014820531025,6.207641339444313,0
T000353,384.6722346588592,29.078011307975302,11551.795097982931,1.0447881903003071,0,10.521363563773697,2.1980144721206387,3.693142993896948,0
T000398,436.7548606049134,28.590743843662235,10395.430749315838,2.3229322148383433,0,0.0,2.0688478139369897,3.60329647096672,0
T000842,555.8484520779233,20.965869641349297,9203.255725844525,1.4337424310739304,2,10.455883316106704,2.2651035070525407,4.709479620851545,0
T000752,436.19269647332146,29.275779154076595,7211.4004539965945,2.176476642479491,1,3.2561331304267647,2.012412677080433,6.152374191521021,0
T000529,655.5614961462726,14.030458569949943,10955.324276191002,3.7831584515836285,0,0.9098759838112116,2.9559067949466744,4.383470035772417,0
T001037,585.4807035651361,21.331424511997504,11569.799439497237,1.8507633851682808,0,6.306120401803934,2.282604116537478,4.360355841609003,0
T000115,553.411446829727,26.3466434654454,7576.446161590038,2.0062565409707376,4,5.371037813585356,1.8186321159055359,4.5784149853409275,0
T000736,502.69117241413613,18.818867201911722,12352.803072827373,0.9161378619436116,2,2.4605332099253667,2.066545680377496,6.374660472117257,0
T000836,552.4517434594176,29.500349185895026,10363.725826510046,2.624600518224056,3,4.367241769107565,2.0219145738426536,5.855905043737777,0
T000867,738.0991489339341,22.921394194030523,9920.864348404097,0.29351087232000306,3,10.64138855044454,1.9579038044808095,3.7914489993177263,0
T000175,463.56798371510376,22.64757603756671,9058.13360434732,1.3975061310869634,1,6.585212403770944,1.4792366662600283,5.237391810506783,0
T000342,565.8849141127243,21.80773538486006,8329.523269749901,3.74032396241713,3,1.4555172332863462,1.3150308477365167,4.6226726921094965,0
T001317,477.51246220474343,21.556788229531815,10708.824523421725,1.5411165240942293,2,4.007781240538706,2.0675216764818547,6.551841991894479,0
T000413,677.3335057004327,28.240250821213852,9807.50490810993,2.5957719966107025,1,6.106656504650544,1.068151821834626,5.470847247263327,0
T001211,407.7187050017566,19.446440755084573,11209.06061235986,2.29376808097944,1,4.334844518564652,2.1435839720703473,5.166485396724088,0
T000078,504.5560697719851,23.22719502726447,9016.61678248058,1.923540449160524,0,1.7692610678115779,1.5863769706039679,5.213241155192928,0
T001144,533.6811272387465,22.619491430331863,12323.213880933625,1.9325710036572499,4,5.455344705220082,3.0345444725121844,6.119937701616752,0
T001474,525.1386038857516,26.339990324843136,2918.0777073068757,1.3155405105855014,0,6.620018314706401,2.297101865743022,4.291138654433854,0
T001054,497.4161855283867,28.216420029656554,8788.11167430582,0.010162206873811863,0,4.189862166331887,2.2860896918623235,4.338067828731346,0
